Date	Power	Temp
6/22/2006	166.661	72
6/22/2006	155.099	70.85714286
6/22/2006	149.959	70.42857143
6/22/2006	158.69	69.28571429
6/22/2006	172.37	69.85714286
6/22/2006	186.876	74
6/22/2006	206.548	78.71428571
6/22/2006	238.729	82.28571429
6/22/2006	277.791	85.71428571
6/22/2006	317.908	89.57142857
6/22/2006	355.016	92.14285714
6/22/2006	382.775	93.28571429
6/22/2006	403.345	93.71428571
6/22/2006	416.064	93
6/22/2006	419.499	89.28571429
6/22/2006	422.101	84.57142857
6/22/2006	416.212	83
6/22/2006	394.856	81
6/22/2006	377.983	79.42857143
6/22/2006	367.5	78.71428571
6/22/2006	325.11	77
6/22/2006	271.439	76
6/23/2006	229.852	74.28571429
6/23/2006	203.014	74.85714286
6/23/2006	185.099	73.28571429
6/23/2006	172.609	73
6/23/2006	167.878	72.42857143
6/23/2006	175.343	71.85714286
6/23/2006	187.545	72.28571429
6/23/2006	204.374	75
6/23/2006	225.665	78.71428571
6/23/2006	255.145	81.85714286
6/23/2006	287.504	85
6/23/2006	320.438	87.14285714
6/23/2006	349.378	88.57142857
6/23/2006	370.696	89
6/23/2006	384.905	88.85714286
6/23/2006	382.513	83.57142857
6/23/2006	373.891	79
6/23/2006	363.18	74.57142857
6/23/2006	335.589	71.14285714
6/23/2006	297.516	70.71428571
6/23/2006	281.446	70.85714286
6/23/2006	264.277	71
6/23/2006	237.173	70.28571429
6/23/2006	204.462	70.57142857
6/24/2006	176.454	69.85714286
6/24/2006	156.511	70
6/24/2006	145.549	69.71428571
6/24/2006	139.008	69.14285714
6/24/2006	134.932	68.85714286
6/24/2006	135.979	68.14285714
6/24/2006	138.507	68.42857143
6/24/2006	154.286	70.28571429
6/24/2006	179.528	72.57142857
6/24/2006	202.023	75.28571429
6/24/2006	219.865	77.14285714
6/24/2006	241.809	78.85714286
6/24/2006	266.362	80.42857143
6/24/2006	290.903	82.28571429
6/24/2006	315.983	83
6/24/2006	334.289	84.57142857
6/24/2006	350.665	84.71428571
6/24/2006	356.322	84.57142857
6/24/2006	346.839	83.14285714
6/24/2006	327.671	81
6/24/2006	307.286	77.57142857
6/24/2006	297.528	76.28571429
6/24/2006	269.168	75.14285714
6/24/2006	233.039	74.71428571
6/25/2006	199.18	74.28571429
6/25/2006	175.999	73
6/25/2006	161.697	72.85714286
6/25/2006	152.667	71.71428571
6/25/2006	147.467	72
6/25/2006	148.073	72
6/25/2006	150.908	72.42857143
6/25/2006	169.155	74
6/25/2006	203.476	74.85714286
6/25/2006	234.319	77.42857143
6/25/2006	260.919	79
6/25/2006	285.475	81
6/25/2006	303.581	81
6/25/2006	306.203	82.14285714
6/25/2006	293.533	81.28571429
6/25/2006	279.629	78.71428571
6/25/2006	271.606	77.28571429
6/25/2006	268.012	76.28571429
6/25/2006	261.271	75.57142857
6/25/2006	253.762	74.28571429
6/25/2006	255.154	73.57142857
6/25/2006	253.786	73.28571429
6/25/2006	228.528	72.42857143
6/25/2006	193.596	72.57142857
6/26/2006	166.187	72
6/26/2006	151.799	72.28571429
6/26/2006	143.786	72.14285714
6/26/2006	140.24	72.28571429
6/26/2006	141.512	72.28571429
6/26/2006	154.889	72.57142857
6/26/2006	173.421	72.71428571
6/26/2006	184.214	73.42857143
6/26/2006	196.876	74.71428571
6/26/2006	216.07	76.42857143
6/26/2006	235.807	79.14285714
6/26/2006	255.802	80.71428571
6/26/2006	275.274	82.14285714
6/26/2006	282.775	81.57142857
6/26/2006	292.106	79.14285714
6/26/2006	300.872	78.57142857
6/26/2006	320.511	73.14285714
6/26/2006	317.73	73.85714286
6/26/2006	304.352	74
6/26/2006	284.372	73.85714286
6/26/2006	270.202	72.71428571
6/26/2006	261.49	72.28571429
6/26/2006	232.46	71.57142857
6/26/2006	193.259	71.57142857
6/27/2006	164.708	71.28571429
6/27/2006	148.234	71.57142857
6/27/2006	140.098	71.57142857
6/27/2006	137.118	71.85714286
6/27/2006	138.748	71.57142857
6/27/2006	152.493	72
6/27/2006	171.414	72.14285714
6/27/2006	182.771	73
6/27/2006	186.601	73.57142857
6/27/2006	193.747	74.28571429
6/27/2006	204.576	75.57142857
6/27/2006	218.169	77.85714286
6/27/2006	236.457	79.28571429
6/27/2006	257.085	80.57142857
6/27/2006	279.725	81.71428571
6/27/2006	304.764	81.71428571
6/27/2006	325.926	81.71428571
6/27/2006	341.184	81.85714286
6/27/2006	345.547	80.42857143
6/27/2006	334.264	78.14285714
6/27/2006	313.224	75.28571429
6/27/2006	303.076	73.14285714
6/27/2006	267.003	72.14285714
6/27/2006	218.314	70.14285714
6/28/2006	181.399	69.85714286
6/28/2006	160.477	69.57142857
6/28/2006	145.549	68.85714286
6/28/2006	137.057	67.85714286
6/28/2006	134.084	67.14285714
6/28/2006	144.439	66.85714286
6/28/2006	159.38	66.57142857
6/28/2006	173.329	71.14285714
6/28/2006	189.191	74
6/28/2006	214.621	78.57142857
6/28/2006	247.552	81.71428571
6/28/2006	280.026	84
6/28/2006	308.674	85.71428571
6/28/2006	326.836	86.71428571
6/28/2006	340.208	87.71428571
6/28/2006	345.518	87.42857143
6/28/2006	359.025	87.14285714
6/28/2006	374.078	86.14285714
6/28/2006	368.094	84.57142857
6/28/2006	340.954	82.42857143
6/28/2006	317.39	79
6/28/2006	305.954	77.57142857
6/28/2006	268.487	75
6/28/2006	217.508	74.28571429
6/29/2006	180.286	72.14285714
6/29/2006	158.465	70.85714286
6/29/2006	143.838	70.14285714
6/29/2006	135.867	68.85714286
6/29/2006	133.458	67.85714286
6/29/2006	143.964	67
6/29/2006	158.049	66.85714286
6/29/2006	170.752	70.28571429
6/29/2006	183.733	74.85714286
6/29/2006	207.531	79.28571429
6/29/2006	237.041	81.71428571
6/29/2006	265.18	83.42857143
6/29/2006	290.818	85
6/29/2006	312.546	86.14285714
6/29/2006	332.066	87
6/29/2006	347.951	87.57142857
6/29/2006	360.984	87.28571429
6/29/2006	367.589	86.14285714
6/29/2006	362.565	85
6/29/2006	339.205	81.14285714
6/29/2006	313.751	78
6/29/2006	304.834	74.71428571
6/29/2006	268.815	73.71428571
6/29/2006	218.361	71.85714286
6/30/2006	179.076	70.28571429
6/30/2006	155.838	68.85714286
6/30/2006	140.38	69.42857143
6/30/2006	133.295	69.14285714
6/30/2006	130.129	68.14285714
6/30/2006	139.545	67
6/30/2006	153.464	66.85714286
6/30/2006	167.408	70
6/30/2006	182.894	73.85714286
6/30/2006	204.099	77.42857143
6/30/2006	229.319	79.85714286
6/30/2006	254.064	81.14285714
6/30/2006	275.999	81.85714286
6/30/2006	294.747	83
6/30/2006	312.279	83.28571429
6/30/2006	327.403	84
6/30/2006	338.71	84
6/30/2006	343.021	83.14285714
6/30/2006	334.262	82.28571429
6/30/2006	310.077	79.71428571
6/30/2006	285.127	75
6/30/2006	276.156	72.57142857
6/30/2006	245.406	71.14285714
6/30/2006	204.072	70.42857143
7/1/2006	169.475	69.28571429
7/1/2006	147.42	68.28571429
7/1/2006	132.262	67.28571429
7/1/2006	123.782	66.71428571
7/1/2006	120.006	65.14285714
7/1/2006	121.114	63.71428571
7/1/2006	123.622	64.42857143
7/1/2006	139.38	68.85714286
7/1/2006	169.625	74.57142857
7/1/2006	202.84	78.42857143
7/1/2006	236.715	81.14285714
7/1/2006	271.208	83.14285714
7/1/2006	298.409	84.57142857
7/1/2006	320.31	85.71428571
7/1/2006	338.821	86
7/1/2006	354.65	85.85714286
7/1/2006	364.511	86.14285714
7/1/2006	366.118	85.42857143
7/1/2006	357.712	84.28571429
7/1/2006	334.97	82.71428571
7/1/2006	309.454	79.14285714
7/1/2006	296.938	75.42857143
7/1/2006	266.009	74.71428571
7/1/2006	224.735	73.57142857
7/2/2006	187.137	72.14285714
7/2/2006	166.538	71.14285714
7/2/2006	149.598	70.71428571
7/2/2006	140.541	70.14285714
7/2/2006	134.095	69.28571429
7/2/2006	132.746	68.71428571
7/2/2006	132.733	69
7/2/2006	153.471	73.28571429
7/2/2006	196.129	77.85714286
7/2/2006	239.3	81.71428571
7/2/2006	271.22	84.85714286
7/2/2006	302.853	87.71428571
7/2/2006	334.419	89.85714286
7/2/2006	360.1	90.71428571
7/2/2006	374.535	91.71428571
7/2/2006	385.914	91.42857143
7/2/2006	398.626	90.42857143
7/2/2006	404.977	88.71428571
7/2/2006	394.215	87.85714286
7/2/2006	364.321	84.57142857
7/2/2006	339.341	82.42857143
7/2/2006	326.617	79.85714286
7/2/2006	290.858	78.57142857
7/2/2006	245.432	76.28571429
7/3/2006	207.158	75.42857143
7/3/2006	183.207	73.71428571
7/3/2006	167.207	73.42857143
7/3/2006	156.023	72.28571429
7/3/2006	151.213	71.42857143
7/3/2006	155.84	71
7/3/2006	163.235	71.28571429
7/3/2006	179.108	74.28571429
7/3/2006	206.424	79.14285714
7/3/2006	242.091	83
7/3/2006	282.917	87
7/3/2006	320.228	89.42857143
7/3/2006	352.491	91
7/3/2006	379.316	92.57142857
7/3/2006	399.614	92.71428571
7/3/2006	414.363	92.42857143
7/3/2006	418.925	91.85714286
7/3/2006	427.118	90.57142857
7/3/2006	427.421	89
7/3/2006	402.043	86.28571429
7/3/2006	374.063	83.71428571
7/3/2006	358.565	82
7/3/2006	320.752	79.42857143
7/3/2006	276.103	78
7/4/2006	235.533	76.42857143
7/4/2006	206.95	75.57142857
7/4/2006	189.425	74.71428571
7/4/2006	176.444	74.85714286
7/4/2006	168.201	73.42857143
7/4/2006	166.235	72.71428571
7/4/2006	163.851	73.14285714
7/4/2006	180.333	75.57142857
7/4/2006	217.314	78.85714286
7/4/2006	262.629	81.57142857
7/4/2006	309.267	84.57142857
7/4/2006	349.747	88
7/4/2006	380.057	90.14285714
7/4/2006	401.543	91.28571429
7/4/2006	417.412	92.28571429
7/4/2006	430.525	92.57142857
7/4/2006	437.228	91.14285714
7/4/2006	435.246	89.14285714
7/4/2006	415.662	85.71428571
7/4/2006	380.755	84.42857143
7/4/2006	353.155	82.14285714
7/4/2006	331.308	79.28571429
7/4/2006	308.158	78.14285714
7/4/2006	274.278	77.42857143
7/5/2006	235.015	76
7/5/2006	209.251	76
7/5/2006	191.318	74.57142857
7/5/2006	179.739	73.57142857
7/5/2006	173.223	72.85714286
7/5/2006	178.315	72.85714286
7/5/2006	187.226	72.42857143
7/5/2006	195.42	74.42857143
7/5/2006	207.668	77
7/5/2006	234.637	79.57142857
7/5/2006	270.297	81.57142857
7/5/2006	300.502	83.28571429
7/5/2006	324.569	84.28571429
7/5/2006	341.284	86.14285714
7/5/2006	356.91	87.28571429
7/5/2006	375.965	86.57142857
7/5/2006	381.644	86
7/5/2006	376.508	82.71428571
7/5/2006	362.302	82.14285714
7/5/2006	338.22	79.57142857
7/5/2006	319.654	78.42857143
7/5/2006	305.088	76.14285714
7/5/2006	270.792	75.85714286
7/5/2006	228.791	74.14285714
7/6/2006	196.254	73.85714286
7/6/2006	177.174	73.42857143
7/6/2006	167.058	72.85714286
7/6/2006	159.867	72.42857143
7/6/2006	157.635	71.85714286
7/6/2006	166.138	71.71428571
7/6/2006	181.461	72
7/6/2006	188.703	72
7/6/2006	192.327	71.85714286
7/6/2006	198.311	72.71428571
7/6/2006	203.294	71.42857143
7/6/2006	205.844	71.71428571
7/6/2006	205.316	72.14285714
7/6/2006	207.432	74
7/6/2006	211.273	75.57142857
7/6/2006	222.205	76
7/6/2006	239.573	75.42857143
7/6/2006	250.158	75.42857143
7/6/2006	251.309	74.71428571
7/6/2006	242.468	73.42857143
7/6/2006	236.669	71
7/6/2006	238.903	69.42857143
7/6/2006	212.831	68.28571429
7/6/2006	173.098	66.85714286
7/7/2006	142.258	65.57142857
7/7/2006	125.85	64.85714286
7/7/2006	117.672	65
7/7/2006	112.637	64.42857143
7/7/2006	112.901	63.71428571
7/7/2006	123.433	62.57142857
7/7/2006	137.01	61.71428571
7/7/2006	147.816	63.42857143
7/7/2006	155.989	66.57142857
7/7/2006	170.088	70.28571429
7/7/2006	185.265	73.57142857
7/7/2006	201.861	75.28571429
7/7/2006	218.281	77
7/7/2006	233.264	78
7/7/2006	245.542	78
7/7/2006	258.986	78.14285714
7/7/2006	270.207	78.42857143
7/7/2006	278.093	77.85714286
7/7/2006	271.843	76.85714286
7/7/2006	249.477	74.28571429
7/7/2006	230.311	70.14285714
7/7/2006	228.205	68.42857143
7/7/2006	205.73	66.57142857
7/7/2006	170.899	65.85714286
7/8/2006	141.439	64
7/8/2006	124.312	62.57142857
7/8/2006	114.275	61.57142857
7/8/2006	108.39	61
7/8/2006	106.706	59.85714286
7/8/2006	110.092	59.42857143
7/8/2006	111.984	60
7/8/2006	124.298	63.71428571
7/8/2006	145.948	68.85714286
7/8/2006	169.281	72.85714286
7/8/2006	193.29	75.57142857
7/8/2006	213.382	75.85714286
7/8/2006	229.89	78
7/8/2006	244.098	78.28571429
7/8/2006	258.405	79.57142857
7/8/2006	272.025	80
7/8/2006	285.137	79.85714286
7/8/2006	291.087	79.57142857
7/8/2006	284.093	78.28571429
7/8/2006	262.818	74.71428571
7/8/2006	242.313	72
7/8/2006	237.672	69.42857143
7/8/2006	213.509	68.28571429
7/8/2006	179.015	66.71428571
7/9/2006	147.731	65.57142857
7/9/2006	128.615	65.14285714
7/9/2006	117.042	63.28571429
7/9/2006	110.523	63
7/9/2006	107.417	62.42857143
7/9/2006	108.847	61.14285714
7/9/2006	109.792	61.57142857
7/9/2006	125.322	65
7/9/2006	153.512	70
7/9/2006	177.811	72.85714286
7/9/2006	194.236	75.85714286
7/9/2006	210.914	77.57142857
7/9/2006	233.384	78.85714286
7/9/2006	250.566	79.57142857
7/9/2006	258.546	79.71428571
7/9/2006	264.825	80.71428571
7/9/2006	273.976	80.57142857
7/9/2006	288.298	79.42857143
7/9/2006	280.112	78.85714286
7/9/2006	270.119	77.28571429
7/9/2006	261.596	75.42857143
7/9/2006	261.536	73.14285714
7/9/2006	231.638	71.71428571
7/9/2006	188.495	70.57142857
7/10/2006	155.727	68.14285714
7/10/2006	135.97	66.71428571
7/10/2006	124.467	66
7/10/2006	118.639	65.28571429
7/10/2006	118.441	65
7/10/2006	129.514	65.28571429
7/10/2006	144.737	64.57142857
7/10/2006	155.754	67.57142857
7/10/2006	167.871	73.71428571
7/10/2006	190.192	78.28571429
7/10/2006	219.556	80.71428571
7/10/2006	251.422	83.28571429
7/10/2006	280.472	85
7/10/2006	307.748	86.57142857
7/10/2006	331.759	87.71428571
7/10/2006	351.326	87.14285714
7/10/2006	367.114	87.42857143
7/10/2006	377.443	87.28571429
7/10/2006	374.93	85.14285714
7/10/2006	353.676	83.28571429
7/10/2006	331.152	81
7/10/2006	318.927	78.85714286
7/10/2006	277.768	77.57142857
7/10/2006	229.402	76.28571429
7/11/2006	190.94	74.71428571
7/11/2006	168.077	74.28571429
7/11/2006	153.352	73.28571429
7/11/2006	142.077	72
7/11/2006	139.465	71
7/11/2006	149.059	70.14285714
7/11/2006	164.054	70.14285714
7/11/2006	175.125	73
7/11/2006	191.645	76.85714286
7/11/2006	217.973	80.14285714
7/11/2006	248.234	82.85714286
7/11/2006	280.259	84.85714286
7/11/2006	310.751	86.28571429
7/11/2006	337.717	87.85714286
7/11/2006	353.189	88
7/11/2006	365.401	88.14285714
7/11/2006	375.028	88.71428571
7/11/2006	379.714	87.42857143
7/11/2006	372.42	84.85714286
7/11/2006	358.147	83.42857143
7/11/2006	340.849	80.71428571
7/11/2006	331.424	79.14285714
7/11/2006	290.875	78.14285714
7/11/2006	243.973	77.14285714
7/12/2006	205.113	76
7/12/2006	182.082	75.42857143
7/12/2006	168.271	74.14285714
7/12/2006	159.115	72.85714286
7/12/2006	155.209	71.85714286
7/12/2006	163.266	71.57142857
7/12/2006	176.757	71.42857143
7/12/2006	189.174	74.14285714
7/12/2006	205.798	77.85714286
7/12/2006	234.479	80.71428571
7/12/2006	269.879	83
7/12/2006	303.591	85.42857143
7/12/2006	333.204	87.14285714
7/12/2006	356.792	88.71428571
7/12/2006	377.057	89.42857143
7/12/2006	396.886	90.14285714
7/12/2006	404.094	90.14285714
7/12/2006	407.04	89.42857143
7/12/2006	402.556	88.14285714
7/12/2006	382.902	85.42857143
7/12/2006	361.741	83
7/12/2006	354.137	81
7/12/2006	316.989	80.14285714
7/12/2006	267.407	79.42857143
7/13/2006	229.389	78.85714286
7/13/2006	203.897	78
7/13/2006	187.503	77
7/13/2006	178.304	76.14285714
7/13/2006	174.07	75.71428571
7/13/2006	181.952	74.85714286
7/13/2006	194.933	74.85714286
7/13/2006	207.829	77.14285714
7/13/2006	226.2	79.28571429
7/13/2006	255.936	81.85714286
7/13/2006	290.189	85
7/13/2006	325.087	87.85714286
7/13/2006	354.85	88.14285714
7/13/2006	379.097	88.85714286
7/13/2006	397.098	91.28571429
7/13/2006	409.936	91.85714286
7/13/2006	413.256	89.71428571
7/13/2006	410.37	88.71428571
7/13/2006	394.093	83
7/13/2006	371.322	80.28571429
7/13/2006	356.278	78.28571429
7/13/2006	344.651	77.28571429
7/13/2006	300.667	75
7/13/2006	251.574	75.14285714
7/14/2006	215.817	74.85714286
7/14/2006	192.984	74.71428571
7/14/2006	180.546	74.42857143
7/14/2006	172.936	74.14285714
7/14/2006	170.498	73.71428571
7/14/2006	179.106	73.28571429
7/14/2006	192.736	73.42857143
7/14/2006	205.646	75.14285714
7/14/2006	222.555	77.14285714
7/14/2006	250.968	78.85714286
7/14/2006	268.942	80.42857143
7/14/2006	277.41	83
7/14/2006	295.592	84.71428571
7/14/2006	317.179	86.14285714
7/14/2006	331.333	88.85714286
7/14/2006	356.017	88.85714286
7/14/2006	380.528	88.28571429
7/14/2006	389.8	86.57142857
7/14/2006	378.008	84.57142857
7/14/2006	358.972	83
7/14/2006	340.614	80.57142857
7/14/2006	328.171	78.85714286
7/14/2006	297.816	78
7/14/2006	255.883	76
7/15/2006	218.246	75.42857143
7/15/2006	193.981	74.71428571
7/15/2006	177.754	74.28571429
7/15/2006	165.873	73.85714286
7/15/2006	158.674	73
7/15/2006	158.441	72.57142857
7/15/2006	159.967	73.28571429
7/15/2006	176.034	76
7/15/2006	213.619	79.57142857
7/15/2006	258.161	83.85714286
7/15/2006	304.31	87.14285714
7/15/2006	344.883	88.28571429
7/15/2006	372.505	90.71428571
7/15/2006	392.409	91.14285714
7/15/2006	405.602	92.42857143
7/15/2006	424.49	93
7/15/2006	437.259	93.57142857
7/15/2006	434.788	88.71428571
7/15/2006	411.626	81.57142857
7/15/2006	371.317	80.42857143
7/15/2006	346.728	78.57142857
7/15/2006	331.399	77.42857143
7/15/2006	298.647	77.14285714
7/15/2006	258.928	76.71428571
7/16/2006	220.057	75.71428571
7/16/2006	194.681	74.85714286
7/16/2006	177.943	74.28571429
7/16/2006	165.301	74.28571429
7/16/2006	158.89	73.57142857
7/16/2006	158.155	73.57142857
7/16/2006	156.492	73
7/16/2006	178.358	75.57142857
7/16/2006	225.306	79.42857143
7/16/2006	268.044	82.28571429
7/16/2006	298.758	84.71428571
7/16/2006	327.123	86.57142857
7/16/2006	354.622	88.85714286
7/16/2006	377.056	88.85714286
7/16/2006	392.223	90
7/16/2006	401.747	90.71428571
7/16/2006	411.075	90.42857143
7/16/2006	416.37	90
7/16/2006	408.91	88.71428571
7/16/2006	386.666	86.42857143
7/16/2006	358.109	81.28571429
7/16/2006	341.365	78.57142857
7/16/2006	295.427	75.42857143
7/16/2006	240.438	73.71428571
7/17/2006	198.178	72
7/17/2006	173.227	70.57142857
7/17/2006	156.8	69.85714286
7/17/2006	146.741	69.42857143
7/17/2006	143.742	69
7/17/2006	151.566	68.14285714
7/17/2006	165.278	68.28571429
7/17/2006	177.75	72.85714286
7/17/2006	200.885	78
7/17/2006	234.458	82.57142857
7/17/2006	274.272	85.71428571
7/17/2006	309.769	87.57142857
7/17/2006	339.642	89.28571429
7/17/2006	364.667	90.28571429
7/17/2006	384.959	90.57142857
7/17/2006	404.214	91.14285714
7/17/2006	420.911	91.57142857
7/17/2006	432.934	91.85714286
7/17/2006	432.753	90
7/17/2006	410.925	87
7/17/2006	380.766	83
7/17/2006	362.441	79.85714286
7/17/2006	314.54	78.14285714
7/17/2006	257.142	75.71428571
7/18/2006	213.414	74.85714286
7/18/2006	186.266	72.85714286
7/18/2006	169.01	71.42857143
7/18/2006	158.424	71.14285714
7/18/2006	153.739	70.14285714
7/18/2006	161.797	70
7/18/2006	174.323	69.57142857
7/18/2006	187.284	74
7/18/2006	208.63	80
7/18/2006	241.348	84.42857143
7/18/2006	283.137	88.14285714
7/18/2006	322.686	89.71428571
7/18/2006	355.733	90.71428571
7/18/2006	381.278	91.71428571
7/18/2006	402.067	93.28571429
7/18/2006	419.468	92.85714286
7/18/2006	430.358	93
7/18/2006	440.397	92.71428571
7/18/2006	444.274	91.85714286
7/18/2006	421.583	88.28571429
7/18/2006	395.015	84.85714286
7/18/2006	377.953	80.71428571
7/18/2006	328.506	78.28571429
7/18/2006	271.005	76.85714286
7/19/2006	228.161	76
7/19/2006	198.961	75
7/19/2006	180.189	73.57142857
7/19/2006	168.72	73
7/19/2006	163.115	72
7/19/2006	170.297	70.71428571
7/19/2006	182.895	71.42857143
7/19/2006	194.874	75.28571429
7/19/2006	216.309	80.57142857
7/19/2006	250.749	85.28571429
7/19/2006	293.758	87.85714286
7/19/2006	337.623	90
7/19/2006	369.917	91.14285714
7/19/2006	396.222	92.57142857
7/19/2006	410.104	93.14285714
7/19/2006	418.675	91
7/19/2006	425.941	88.71428571
7/19/2006	416.054	88.42857143
7/19/2006	399.166	84.42857143
7/19/2006	377.088	83.28571429
7/19/2006	355.566	81
7/19/2006	341.251	79.57142857
7/19/2006	297.613	78.28571429
7/19/2006	242.215	76.85714286
7/20/2006	205.844	75.71428571
7/20/2006	182.736	74.71428571
7/20/2006	168.779	72.71428571
7/20/2006	157.063	72.14285714
7/20/2006	152.755	71.42857143
7/20/2006	161.647	70.57142857
7/20/2006	175.563	70.85714286
7/20/2006	186.148	73
7/20/2006	201.773	75.85714286
7/20/2006	228.77	79.28571429
7/20/2006	263.666	82
7/20/2006	303.054	84.71428571
7/20/2006	339.068	88
7/20/2006	368.317	88.42857143
7/20/2006	389.503	90.14285714
7/20/2006	403.825	87.71428571
7/20/2006	413.848	83
7/20/2006	418.278	79.57142857
7/20/2006	381.367	79.42857143
7/20/2006	348.719	78
7/20/2006	332.28	75.57142857
7/20/2006	318.903	74.85714286
7/20/2006	279.036	74.14285714
7/20/2006	232.368	73.57142857
7/21/2006	197.312	72.85714286
7/21/2006	175.267	72.42857143
7/21/2006	160.965	71.42857143
7/21/2006	151.9	71.28571429
7/21/2006	149.007	71.14285714
7/21/2006	157.722	71.14285714
7/21/2006	173.046	71.28571429
7/21/2006	185.581	72.85714286
7/21/2006	202.317	76.42857143
7/21/2006	231.456	80
7/21/2006	268.428	83.57142857
7/21/2006	304.553	86.42857143
7/21/2006	336.71	88.42857143
7/21/2006	363.324	90
7/21/2006	382.093	90.85714286
7/21/2006	395.31	90.85714286
7/21/2006	405.427	90.71428571
7/21/2006	407.853	89.14285714
7/21/2006	398.298	88.85714286
7/21/2006	377.088	86.71428571
7/21/2006	363.108	84.42857143
7/21/2006	354.872	83.14285714
7/21/2006	324.23	82.14285714
7/21/2006	285.498	81.57142857
7/22/2006	252.5	80.71428571
7/22/2006	227.524	77.57142857
7/22/2006	211.238	76
7/22/2006	197.667	74.28571429
7/22/2006	187.566	73.71428571
7/22/2006	181.691	73.14285714
7/22/2006	179.962	73
7/22/2006	187.752	73.42857143
7/22/2006	207.937	74.57142857
7/22/2006	231.978	75.85714286
7/22/2006	249.86	78.28571429
7/22/2006	263.004	79.28571429
7/22/2006	279.239	81
7/22/2006	302.773	84
7/22/2006	329.707	86
7/22/2006	357.382	86.57142857
7/22/2006	376.785	87.57142857
7/22/2006	381.045	87
7/22/2006	372.812	85.71428571
7/22/2006	352.876	82.14285714
7/22/2006	337.221	79.14285714
7/22/2006	325.785	75.42857143
7/22/2006	286.771	73.71428571
7/22/2006	241.427	72.57142857
7/23/2006	205.362	71.85714286
7/23/2006	181.62	71.85714286
7/23/2006	165.478	71.71428571
7/23/2006	156.564	71.71428571
7/23/2006	150.193	71.28571429
7/23/2006	149.501	71.14285714
7/23/2006	150.692	71.28571429
7/23/2006	164.589	72.28571429
7/23/2006	194.87	73.28571429
7/23/2006	220.314	74.57142857
7/23/2006	232.499	75.85714286
7/23/2006	242.384	76.85714286
7/23/2006	255.029	78.85714286
7/23/2006	271.766	80.28571429
7/23/2006	276.383	81.42857143
7/23/2006	284.969	81.57142857
7/23/2006	309.402	79.57142857
7/23/2006	325.656	80.85714286
7/23/2006	325.712	79.42857143
7/23/2006	316.152	78.14285714
7/23/2006	301.939	75.85714286
7/23/2006	295.87	74.71428571
7/23/2006	261.754	73.14285714
7/23/2006	219.596	71.85714286
7/24/2006	184.648	72
7/24/2006	165.194	70.71428571
7/24/2006	152.661	70.71428571
7/24/2006	145.709	70.42857143
7/24/2006	143.765	70
7/24/2006	153.468	70.14285714
7/24/2006	170.044	70
7/24/2006	179	71.28571429
7/24/2006	189.453	74.42857143
7/24/2006	213.969	76.57142857
7/24/2006	240.019	79
7/24/2006	260.166	80.57142857
7/24/2006	282.297	82.14285714
7/24/2006	300.84	82.42857143
7/24/2006	310.398	83.28571429
7/24/2006	319.857	82.14285714
7/24/2006	338.928	82.57142857
7/24/2006	353.821	82.85714286
7/24/2006	346.178	81.14285714
7/24/2006	327.36	80.14285714
7/24/2006	313.887	77.71428571
7/24/2006	304.504	76.85714286
7/24/2006	265.459	75.85714286
7/24/2006	222.478	74.71428571
7/25/2006	187.855	74.42857143
7/25/2006	170.364	74
7/25/2006	160.099	73
7/25/2006	154.052	72.57142857
7/25/2006	153.862	72.71428571
7/25/2006	165.361	72.71428571
7/25/2006	183.964	72.85714286
7/25/2006	191.385	73.14285714
7/25/2006	196.621	73.71428571
7/25/2006	209.222	75.71428571
7/25/2006	224.489	77.57142857
7/25/2006	243.329	80
7/25/2006	268.878	81.57142857
7/25/2006	294.401	82.42857143
7/25/2006	321.816	82.85714286
7/25/2006	341.306	83.85714286
7/25/2006	346.578	80.14285714
7/25/2006	363.239	79.85714286
7/25/2006	360.881	78.28571429
7/25/2006	340.943	77.14285714
7/25/2006	327.028	75.71428571
7/25/2006	320.09	74.71428571
7/25/2006	280.579	74
7/25/2006	231.324	73.42857143
7/26/2006	196.225	72.42857143
7/26/2006	173.017	72
7/26/2006	158.637	71.28571429
7/26/2006	151.4	70.85714286
7/26/2006	148.954	70.71428571
7/26/2006	158.961	69.57142857
7/26/2006	174.676	69.71428571
7/26/2006	183.37	71.85714286
7/26/2006	195.429	74.57142857
7/26/2006	222.644	77.57142857
7/26/2006	259.064	80.85714286
7/26/2006	296.467	83.57142857
7/26/2006	330.078	86
7/26/2006	357.505	87.85714286
7/26/2006	377.898	88.85714286
7/26/2006	393.151	89.42857143
7/26/2006	409.263	89.85714286
7/26/2006	420.599	87.71428571
7/26/2006	416.794	87.14285714
7/26/2006	392.705	84.42857143
7/26/2006	372.701	81.57142857
7/26/2006	359.212	79.85714286
7/26/2006	314.864	78
7/26/2006	261.616	77.28571429
7/27/2006	222.001	76.57142857
7/27/2006	197.869	75.42857143
7/27/2006	179.659	74.71428571
7/27/2006	169.606	74.28571429
7/27/2006	165.486	73.42857143
7/27/2006	173.267	73.42857143
7/27/2006	187.954	73
7/27/2006	195.905	75.14285714
7/27/2006	216.488	79
7/27/2006	249.618	84.28571429
7/27/2006	290.1	87
7/27/2006	326.756	88.71428571
7/27/2006	356.413	89.57142857
7/27/2006	370.492	89.42857143
7/27/2006	373.42	89.28571429
7/27/2006	385.642	87.57142857
7/27/2006	392.496	86.71428571
7/27/2006	396.136	85.71428571
7/27/2006	393.655	85.14285714
